customer_id,annual_income,credit_score,property_value
CUST02972,90151,691,213350
CUST02973,159256,776,669121
CUST02974,55757,702,386706
CUST02975,26689,507,195868
CUST02976,89770,677,369104
CUST02977,77171,734,394927
CUST02978,81253,663,254516
CUST02979,65672,691,365834
CUST02980,87386,668,334513
CUST02981,98524,733,211993
CUST02982,169700,816,1332233
CUST02983,59698,704,417187
CUST02984,256382,822,1105651
CUST02985,41285,721,233715
CUST02986,70201,719,390373
CUST02987,77568,740,329297
CUST02988,54005,705,345849
CUST02989,66133,698,463463
CUST02990,207367,821,528861
CUST02991,70270,672,464650
CUST02992,71978,660,314996
CUST02993,67414,682,424268
CUST02994,32368,525,123637
CUST02995,63984,689,489225
CUST02996,52398,717,224446
CUST02997,50973,715,251736
CUST02998,80273,744,286976
CUST02999,46078,738,365851
CUST03000,57630,697,406782
CUST03001,52566,687,224412
CUST03002,61018,719,313749
CUST03003,31528,499,210224
CUST03004,214311,808,1065985
CUST03005,89776,666,275673
CUST03006,85964,707,240415
CUST03007,53230,667,484899
CUST03008,71476,687,206494
CUST03009,56935,667,372093
CUST03010,247104,787,630479
CUST03011,74323,651,349998
CUST03012,44865,682,490530
CUST03013,87664,733,363242
CUST03014,79277,732,423037
CUST03015,28928,470,177632
CUST03016,75358,697,252877
CUST03017,52919,748,388723
CUST03018,70514,676,288705
CUST03019,64893,748,336867
CUST03020,97094,699,445617
CUST03021,42639,571,112151
CUST03022,27848,558,106822
CUST03023,50565,735,311281
CUST03024,25604,504,133223
CUST03025,224035,773,1096594
CUST03026,84990,718,372713
CUST03027,73585,749,429531
CUST03028,37980,565,220670
CUST03029,57790,733,484549
CUST03030,66948,721,327097
CUST03031,30026,465,127856
CUST03032,76742,650,321102
CUST03033,98995,731,292010
CUST03034,33315,536,103636
CUST03035,46333,706,339550
CUST03036,83609,742,274139
CUST03037,64687,692,418563
CUST03038,89121,676,392729
CUST03039,37199,642,131623
CUST03040,246191,778,1251344
CUST03041,34210,628,139979
CUST03042,241419,837,615134
CUST03043,57879,719,481043
CUST03044,31315,557,211821
CUST03045,57022,724,420680
CUST03046,59783,738,218324
CUST03047,59400,703,238578
CUST03048,239231,760,673266
CUST03049,283679,767,1147706
CUST03050,64501,681,421109
CUST03051,36197,631,203645
CUST03052,98777,650,323034
CUST03053,83463,654,341565
CUST03054,87428,684,214092
CUST03055,92680,705,321439
CUST03056,30713,568,238084
CUST03057,56007,700,349176
CUST03058,72656,690,360089
CUST03059,86469,654,247200
CUST03060,247581,796,816562
CUST03061,33108,574,173802
CUST03062,239068,771,1393515
CUST03063,85949,662,497476
CUST03064,77498,681,427230
CUST03065,73129,716,416372
CUST03066,66323,741,200352
CUST03067,31793,577,229340
CUST03068,68830,713,296883
CUST03069,182082,771,776588
CUST03070,53440,723,215495
CUST03071,39131,483,130956
CUST03072,168994,763,786384
CUST03073,80180,697,264901
CUST03074,86318,653,322421
CUST03075,92017,740,440553
CUST03076,28009,605,120510
CUST03077,263758,803,899242
CUST03078,296376,840,709825
CUST03079,144726,815,1345168
CUST03080,44142,706,432818
CUST03081,94043,661,333922
CUST03082,30944,522,225730
CUST03083,43846,581,231411
CUST03084,30704,493,168846
CUST03085,52874,746,396967
CUST03086,75757,666,212180
CUST03087,87198,711,311407
CUST03088,48779,737,260631
CUST03089,38316,525,111951
CUST03090,48520,744,256634
CUST03091,58687,691,285608
CUST03092,91656,690,351051
CUST03093,44447,522,219783
CUST03094,37468,450,185117
CUST03095,75465,735,269872
CUST03096,198347,788,1243490
CUST03097,89726,708,442725
CUST03098,54984,665,461127
CUST03099,186245,750,904623
CUST03100,125465,791,626884
CUST03101,27038,565,179691
CUST03102,94738,666,215033
CUST03103,166614,827,1354628
CUST03104,74615,704,432937
CUST03105,270655,754,1350190
CUST03106,46126,688,377176
CUST03107,36448,557,168052
CUST03108,74144,692,346883
CUST03109,93070,724,481329
CUST03110,33442,601,115605
CUST03111,294878,839,815795
CUST03112,25748,579,108638
CUST03113,65968,674,370312
CUST03114,43548,748,290288
CUST03115,68109,675,214621
CUST03116,233410,794,782505
CUST03117,93810,682,488430
CUST03118,36626,626,105517
CUST03119,59316,708,402351
CUST03120,73513,697,394137
CUST03121,94580,657,228747
CUST03122,42670,551,176700
CUST03123,40016,497,236002
CUST03124,61901,730,303455
CUST03125,65009,745,252933
CUST03126,52703,696,373219
CUST03127,40400,466,202822
CUST03128,65867,735,296576
CUST03129,47848,688,365382
CUST03130,86212,661,241146
CUST03131,54993,688,472452
CUST03132,39190,641,233162
CUST03133,124292,781,1283905
CUST03134,52287,651,369560
CUST03135,94014,674,291660
CUST03136,96377,707,252152
CUST03137,92985,748,498014
CUST03138,64974,748,218409
CUST03139,41798,541,190514
CUST03140,50393,664,356662
CUST03141,68707,708,279433
CUST03142,33739,494,199710
CUST03143,53836,673,311930
CUST03144,83460,721,420376
CUST03145,34904,501,193321
CUST03146,89330,714,396148
CUST03147,199180,843,751672
CUST03148,72423,730,331957
CUST03149,78330,658,306967
CUST03150,61762,694,401268
CUST03151,84025,690,479316
CUST03152,45313,733,240095
CUST03153,96532,731,316080
CUST03154,41088,650,281884
CUST03155,77056,719,232250
CUST03156,50273,666,472731
CUST03157,92203,728,489082
CUST03158,296560,768,788043
CUST03159,251108,768,956342
CUST03160,62445,669,438041
CUST03161,90683,700,215449
CUST03162,82081,745,360650
CUST03163,178727,822,555657
CUST03164,55343,745,285044
CUST03165,125451,766,990204
CUST03166,38086,571,225323
CUST03167,76873,678,238792
CUST03168,36390,596,135801
CUST03169,72478,675,440935
CUST03170,31431,560,108538
CUST03171,176689,818,578077
CUST03172,75818,694,222150
CUST03173,50347,746,369237
CUST03174,76609,669,490225
CUST03175,164389,752,1177835
CUST03176,109696,758,758930
CUST03177,52043,722,462768
CUST03178,49827,653,364394
CUST03179,214006,835,1387962
CUST03180,93004,743,264513
CUST03181,63248,664,282003
CUST03182,52851,698,201740
CUST03183,89510,658,317754
CUST03184,34187,557,215801
CUST03185,164928,845,981274
CUST03186,52693,661,414374
CUST03187,53548,747,213932
CUST03188,139110,840,764387
CUST03189,91744,734,258688
CUST03190,71503,658,493040
CUST03191,30533,622,179738
CUST03192,30176,598,137374
CUST03193,40608,639,111716
CUST03194,44633,629,230540
CUST03195,54824,700,307756
CUST03196,46648,684,364286
CUST03197,283677,754,1421530
CUST03198,98718,702,386292
CUST03199,70101,746,443287
CUST03200,87288,696,329439
CUST03201,275964,762,941475
CUST03202,72217,662,485219
CUST03203,140568,810,754833
CUST03204,47156,747,256753
CUST03205,92891,736,438750
CUST03206,56681,721,376837
CUST03207,162448,776,1247067
CUST03208,29912,622,174697
CUST03209,58054,654,412834
CUST03210,94995,707,477107
CUST03211,93248,668,293507
CUST03212,49214,731,279408
CUST03213,38449,450,243024
CUST03214,259253,767,1480624
CUST03215,79761,677,299788
CUST03216,42694,485,230958
CUST03217,291485,824,1194871
CUST03218,60751,736,201700
CUST03219,93343,722,497164
CUST03220,31151,602,120841
CUST03221,68854,741,438314
CUST03222,38359,540,126229
CUST03223,29231,570,192131
CUST03224,68648,741,318437
CUST03225,203491,796,939856
CUST03226,43391,519,243693
CUST03227,33410,450,238998
CUST03228,71324,729,366143
CUST03229,53266,702,229712
CUST03230,26893,641,234105
CUST03231,28227,542,246323
CUST03232,34731,565,238141
CUST03233,69495,736,286018
CUST03234,71570,650,221175
CUST03235,97790,678,267881
CUST03236,35559,472,193909
CUST03237,37442,582,195549
CUST03238,250865,786,1104056
CUST03239,252673,811,517139
CUST03240,61068,680,419284
CUST03241,76224,688,211065
CUST03242,78725,662,433532
CUST03243,47232,662,264627
CUST03244,55164,686,222607
CUST03245,81211,716,239384
CUST03246,75015,701,403988
CUST03247,186678,801,1201406
CUST03248,272553,801,1036460
CUST03249,221086,790,1065203
CUST03250,54380,732,420773
CUST03251,83782,707,435534
CUST03252,47323,725,231623
CUST03253,62004,742,394986
CUST03254,87930,705,229705
CUST03255,30267,517,176996
CUST03256,270647,845,1058130
CUST03257,46102,723,315362
CUST03258,245465,782,1110586
CUST03259,33552,471,185561
CUST03260,85953,728,363431
CUST03261,199955,759,873195
CUST03262,63606,722,310054
CUST03263,31685,482,185071
CUST03264,54140,742,318692
CUST03265,91474,690,226400
CUST03266,49239,697,399169
CUST03267,62331,738,460192
CUST03268,52120,744,281042
CUST03269,74907,689,446269
CUST03270,74805,744,368630
CUST03271,83092,651,480599
CUST03272,82181,748,426286
CUST03273,92448,657,318688
CUST03274,47950,706,262036
CUST03275,164792,837,1170551
CUST03276,38384,468,226474
CUST03277,78544,719,469414
CUST03278,26326,613,240789
CUST03279,42393,459,183928
CUST03280,33857,508,137849
CUST03281,60592,667,399630
CUST03282,50454,667,221723
CUST03283,31127,561,221263
CUST03284,53591,711,454708
CUST03285,73146,743,330187
CUST03286,154347,768,1156302
CUST03287,44762,688,296182
CUST03288,50088,711,411858
CUST03289,83250,653,249108
CUST03290,97879,683,471205
CUST03291,30076,605,129644
CUST03292,66864,670,403876
CUST03293,70768,686,241283
CUST03294,81174,746,328637
CUST03295,167871,821,1014595
CUST03296,25764,550,237240
CUST03297,96835,731,232941
CUST03298,26981,578,181341
CUST03299,97492,703,440823
CUST03300,261382,818,1465069
CUST03301,66801,737,310137
CUST03302,38312,648,196158
CUST03303,72408,737,338725
CUST03304,66134,729,369370
CUST03305,106127,760,951629
CUST03306,266195,814,721722
CUST03307,71691,730,466605
CUST03308,87301,694,463320
CUST03309,194364,757,995945
CUST03310,82118,733,429945
CUST03311,44397,496,112204
CUST03312,32855,573,215026
CUST03313,65376,733,414281
CUST03314,43968,700,442991
CUST03315,139755,757,796539
CUST03316,91283,716,442482
CUST03317,67667,709,304908
CUST03318,82144,687,496222
CUST03319,75095,671,413269
CUST03320,58238,730,352680
CUST03321,44423,483,192484
CUST03322,47306,680,253039
CUST03323,88352,700,439044
CUST03324,271159,815,1444136
CUST03325,222540,803,1465557
CUST03326,54543,703,453876
CUST03327,56581,663,477289
CUST03328,152124,826,623814
CUST03329,41387,704,299293
CUST03330,53449,674,244322
CUST03331,28626,550,175903
CUST03332,91292,674,280616
CUST03333,32538,501,197915
CUST03334,41414,690,315503
CUST03335,58769,719,242368
CUST03336,31669,491,246235
CUST03337,282798,760,664706
CUST03338,62203,712,364677
CUST03339,66678,748,378123
CUST03340,98422,732,254841
CUST03341,185267,786,940433
CUST03342,261146,838,747833
CUST03343,94416,747,327758
CUST03344,54911,698,311512
CUST03345,42852,665,323897
CUST03346,30611,453,150450
CUST03347,58838,650,292541
CUST03348,64995,733,285181
CUST03349,40736,701,346448
CUST03350,200525,775,950436
CUST03351,68359,743,302584
CUST03352,68759,680,214017
CUST03353,58669,654,211130
CUST03354,299814,816,964422
CUST03355,29363,491,143157
CUST03356,43188,742,457711
CUST03357,54318,715,336322
CUST03358,91027,706,216114
CUST03359,30759,635,202050
CUST03360,97666,741,336601
CUST03361,57732,718,393538
CUST03362,52247,733,297842
CUST03363,79214,686,381085
CUST03364,46031,701,449548
CUST03365,44375,696,244518
CUST03366,92064,650,282294
CUST03367,71048,748,232757
CUST03368,44854,741,229840
CUST03369,271215,760,583078
CUST03370,94738,693,456360
CUST03371,43845,569,212434
CUST03372,267248,775,868228
CUST03373,118229,806,528287
CUST03374,45220,692,426883
CUST03375,32311,537,175869
CUST03376,64282,688,307604
CUST03377,73038,742,429749
CUST03378,33150,589,109816
CUST03379,41199,708,418217
CUST03380,35703,600,249365
CUST03381,30838,581,217966
CUST03382,68430,736,351821
CUST03383,41413,690,388897
CUST03384,88213,749,213479
CUST03385,77092,743,450233
CUST03386,62222,675,419397
CUST03387,94145,715,379505
CUST03388,48278,689,273120
CUST03389,98923,683,289203
CUST03390,41627,515,207888
CUST03391,90233,738,309503
CUST03392,90044,700,401868
CUST03393,44450,506,207535
CUST03394,57338,706,238292
CUST03395,43125,729,486346
CUST03396,246157,838,912617
CUST03397,208544,838,1064235
CUST03398,90712,688,263312
CUST03399,74318,684,274361
CUST03400,50306,746,225492
CUST03401,88262,665,407862
CUST03402,80742,703,397602
CUST03403,188057,844,671637
CUST03404,53776,655,419021
CUST03405,98555,735,459174
CUST03406,65579,733,474121
CUST03407,91560,746,230330
CUST03408,188239,822,604166
CUST03409,71874,731,362240
CUST03410,42691,525,116572
CUST03411,53089,697,263483
CUST03412,113627,830,740782
CUST03413,68194,691,327615
CUST03414,282021,823,1162904
CUST03415,67164,696,303179
CUST03416,90952,721,406462
CUST03417,64101,662,339459
CUST03418,46276,731,400241
CUST03419,65905,705,383769
CUST03420,56886,730,237366
CUST03421,66979,716,264348
CUST03422,38417,614,198390
CUST03423,49459,701,462923
CUST03424,29362,527,214375
CUST03425,79919,730,204491
CUST03426,151136,849,578738
CUST03427,87250,672,265041
CUST03428,185408,769,1225359
CUST03429,79356,657,266054
CUST03430,81836,650,292872
CUST03431,48438,675,337180
CUST03432,178859,755,643187
CUST03433,60715,665,281524
CUST03434,287138,765,827643
CUST03435,56028,716,409327
CUST03436,30277,619,166759
CUST03437,97046,743,261317
CUST03438,71560,740,393665
CUST03439,35228,491,186354
CUST03440,45979,651,283104
CUST03441,258318,771,948285
CUST03442,33210,610,131387
CUST03443,77500,676,454541
CUST03444,53000,662,442432
CUST03445,31692,583,241664
CUST03446,73964,713,239004
CUST03447,44089,710,376901
CUST03448,98326,727,357704
CUST03449,79545,694,462930
CUST03450,93584,698,315606
CUST03451,32370,568,213677
CUST03452,58091,653,280312
CUST03453,288504,792,1426112
CUST03454,65245,695,378445
CUST03455,34932,566,168086
CUST03456,46953,698,421729
CUST03457,65511,729,440095
CUST03458,95676,704,458517
CUST03459,78230,697,383720
CUST03460,92920,735,241992
CUST03461,86693,670,476315
CUST03462,73652,680,266459
CUST03463,177024,789,1492336
CUST03464,82237,693,279784
CUST03465,98042,698,441640
CUST03466,64425,664,492425
CUST03467,252510,755,833903
CUST03468,175245,828,680477
CUST03469,233931,753,873509
CUST03470,80506,661,451531
CUST03471,49527,669,463111
CUST03472,88594,724,375786
CUST03473,70339,729,206554
CUST03474,287990,849,1365868
CUST03475,67612,717,465848
CUST03476,57851,738,305304
CUST03477,79888,674,271100
CUST03478,87810,661,463885
CUST03479,83081,742,416259
CUST03480,42000,725,230650
CUST03481,89282,666,408648
CUST03482,48687,678,415198
CUST03483,61525,707,352465
CUST03484,74484,672,376793
CUST03485,33255,515,189338
CUST03486,38247,583,248282
CUST03487,91364,672,276200
CUST03488,51864,650,325391
CUST03489,65851,684,382796
CUST03490,41202,742,413141
CUST03491,38957,515,159096
CUST03492,28174,625,168251
CUST03493,37982,477,187146
CUST03494,81606,699,227923
CUST03495,33648,518,128358
CUST03496,48396,694,243011
CUST03497,64311,744,434094
CUST03498,28443,522,129346
CUST03499,165306,782,1481302
CUST03500,84424,707,378975
CUST03501,191442,793,1096092
CUST03502,85671,711,254583
CUST03503,57074,721,263388
CUST03504,173747,772,1032151
CUST03505,54778,689,318473
CUST03506,182424,758,660815
CUST03507,34915,474,105046
CUST03508,296765,756,559286
CUST03509,55799,688,346997
CUST03510,78522,716,225285
CUST03511,297304,768,1362112
CUST03512,98021,717,357891
CUST03513,151843,802,543687
CUST03514,62191,698,271570
CUST03515,68129,748,237579
CUST03516,71236,712,375773
CUST03517,47077,748,332012
CUST03518,38101,511,124225
CUST03519,202748,787,1213775
CUST03520,57727,715,379364
CUST03521,48364,720,329843
CUST03522,27076,493,149432
CUST03523,44057,524,182621
CUST03524,55582,674,265509
CUST03525,115834,797,1112816
CUST03526,44952,740,314059
CUST03527,64354,743,458429
CUST03528,35582,567,240370
CUST03529,40340,616,240946
CUST03530,59718,716,477694
CUST03531,76930,695,427127
CUST03532,47973,656,205243
CUST03533,37696,453,174057
CUST03534,165649,850,641262
CUST03535,98353,694,434723
CUST03536,57383,728,223399
CUST03537,98881,661,359274
CUST03538,253975,814,1111240
CUST03539,40639,717,216788
CUST03540,61776,664,426654
CUST03541,81284,710,267076
CUST03542,44226,678,252597
CUST03543,69782,663,351066
CUST03544,55791,683,380561
CUST03545,258867,783,940026
CUST03546,59890,678,285527
CUST03547,34212,566,185531
CUST03548,228289,844,1172086
CUST03549,145121,850,941705
CUST03550,174611,824,1495428
CUST03551,79631,658,299372
CUST03552,41833,665,274281
CUST03553,84490,692,350777
CUST03554,135402,796,690923
CUST03555,56307,675,352991
CUST03556,63602,741,271609
CUST03557,246146,760,1274126
CUST03558,63267,736,372823
CUST03559,49863,680,295893
CUST03560,30034,561,214481
CUST03561,40405,698,375697
CUST03562,79620,713,306042
CUST03563,33939,622,162262
CUST03564,45248,698,496989
CUST03565,235198,796,1456375
CUST03566,195170,837,1487804
CUST03567,27528,583,163356
CUST03568,87826,716,463001
CUST03569,72749,708,300464
CUST03570,105903,822,1320204
CUST03571,27752,491,151829
CUST03572,30859,455,198142
CUST03573,40429,571,173332
CUST03574,84495,680,431043
CUST03575,98652,743,282159
CUST03576,82041,748,424311
CUST03577,181677,833,873115
CUST03578,30965,471,232690
CUST03579,41093,454,231362
CUST03580,47096,737,394774
CUST03581,56542,723,389438
CUST03582,71688,657,493678
CUST03583,43696,458,216810
CUST03584,93459,745,314131
CUST03585,44018,735,437361
CUST03586,87161,664,310782
CUST03587,50417,679,336008
CUST03588,44837,569,152664
CUST03589,181202,783,1234222
CUST03590,57189,689,228502
CUST03591,25148,533,202619
CUST03592,85761,707,264760
CUST03593,85399,724,214398
CUST03594,49601,734,394492
CUST03595,61937,681,233927
CUST03596,40319,470,244811
CUST03597,47931,744,216300
CUST03598,69734,666,462468
CUST03599,79969,749,312756
CUST03600,164363,788,925883
CUST03601,41412,537,180275
CUST03602,81197,676,250992
CUST03603,231743,826,1270630
CUST03604,85003,699,300631
CUST03605,195172,791,923653
CUST03606,297994,794,1053027
CUST03607,209170,794,810212
CUST03608,57644,654,340091
CUST03609,58747,736,323020
CUST03610,83271,733,453797
CUST03611,289114,789,798205
CUST03612,72701,719,312433
CUST03613,213793,810,889251
CUST03614,52540,715,273600
CUST03615,38481,471,117518
CUST03616,230416,778,694982
CUST03617,62853,671,320533
CUST03618,147627,787,1426753
CUST03619,40930,670,404923
CUST03620,62150,698,277055
CUST03621,88799,708,237312
CUST03622,41374,524,160304
CUST03623,26441,465,216585
CUST03624,52948,660,271878
CUST03625,43225,490,220377
CUST03626,47529,727,323603
CUST03627,285612,843,663964
CUST03628,98711,676,291121
CUST03629,45791,718,355451
CUST03630,78387,687,227359
CUST03631,45524,702,456213
CUST03632,76337,727,209496
CUST03633,78562,674,495802
CUST03634,41129,699,214557
CUST03635,46081,726,440988
CUST03636,59623,709,262581
CUST03637,95287,738,313924
CUST03638,39853,541,190404
CUST03639,139336,843,604591
CUST03640,68769,709,201414
CUST03641,82937,653,377089
CUST03642,62154,695,334182
CUST03643,78310,700,216532
CUST03644,113585,802,1416231
CUST03645,140527,799,1188331
CUST03646,182134,822,542134
CUST03647,83543,744,469853
CUST03648,36382,473,221954
CUST03649,204540,779,1045774
CUST03650,40414,724,307837
CUST03651,77319,667,247906
CUST03652,177572,763,1036700
CUST03653,62666,726,399750
CUST03654,171510,821,1292048
CUST03655,228821,759,1435526
CUST03656,43253,639,215263
CUST03657,72093,711,391574
CUST03658,170740,822,1409675
CUST03659,85299,740,312684
CUST03660,54029,746,256492
CUST03661,81273,691,455569
CUST03662,37825,643,222791
CUST03663,65351,662,308783
CUST03664,25999,648,107050
CUST03665,50430,709,497132
CUST03666,67684,702,216696
CUST03667,85259,650,377788
CUST03668,92393,741,224012
CUST03669,63609,708,356167
CUST03670,81679,722,227164
CUST03671,79618,702,285782
CUST03672,252816,770,1177713
CUST03673,43613,739,347814
CUST03674,90308,672,455872
CUST03675,186972,846,1495997
CUST03676,93225,734,363547
CUST03677,92643,685,486777
CUST03678,73206,659,205899
CUST03679,98799,666,447086
CUST03680,96372,698,311021
CUST03681,75103,659,260277
CUST03682,81920,719,416821
CUST03683,148716,834,1125204
CUST03684,85147,745,463524
CUST03685,34430,453,120517
CUST03686,94539,718,304042
CUST03687,30398,633,238815
CUST03688,151447,776,1443349
CUST03689,84535,691,496499
CUST03690,37860,524,110841
CUST03691,224629,828,1343069
CUST03692,44254,703,487064
CUST03693,77946,736,337226
CUST03694,31263,463,143847
CUST03695,57552,651,246416
CUST03696,221225,763,1467369
CUST03697,79509,712,446386
CUST03698,286076,833,1328055
CUST03699,78334,650,348155
CUST03700,97805,727,342439
CUST03701,50854,666,343905
CUST03702,66631,732,275366
CUST03703,40768,718,416398
CUST03704,81103,723,458828
CUST03705,139965,763,1264858
CUST03706,71279,684,408306
CUST03707,75778,707,261754
CUST03708,72545,650,223500
CUST03709,36868,528,165890
CUST03710,284532,817,1033071
CUST03711,70971,661,218976
CUST03712,52303,730,418285
CUST03713,298769,769,1014821
CUST03714,91342,656,261056
CUST03715,78991,725,497107
CUST03716,241826,794,696860
CUST03717,82411,674,449452
CUST03718,80706,680,480209
CUST03719,180788,830,1212589
CUST03720,95382,695,255947
CUST03721,62274,677,311588
CUST03722,64694,710,326572
CUST03723,39016,474,153729
CUST03724,58974,687,299137
CUST03725,261496,783,1026614
CUST03726,215337,808,965273
CUST03727,104456,775,1438142
CUST03728,77985,719,332759
CUST03729,50537,676,471000
CUST03730,194318,818,1092420
CUST03731,25663,478,233005
CUST03732,65876,708,211806
CUST03733,42713,550,145464
CUST03734,53871,653,273433
CUST03735,101951,765,897055
CUST03736,32685,570,186895
CUST03737,48171,655,442040
CUST03738,249415,808,538053
CUST03739,289481,821,906903
CUST03740,60331,654,445606
CUST03741,172496,754,1158180
CUST03742,135477,844,1404181
CUST03743,57707,711,263477
CUST03744,73631,719,376041
CUST03745,42247,659,287323
CUST03746,30204,563,141532
CUST03747,45280,739,324027
CUST03748,93495,725,202642
CUST03749,189212,804,1422803
CUST03750,66869,741,496767
CUST03751,32503,587,124163
CUST03752,63834,692,396206
CUST03753,237383,846,1483868
CUST03754,85828,721,395641
CUST03755,26880,573,245014
CUST03756,27613,521,243202
CUST03757,66445,667,426725
CUST03758,35636,528,194635
CUST03759,34397,574,125774
CUST03760,88628,655,215966
CUST03761,47872,656,268697
CUST03762,46751,674,457985
CUST03763,62069,692,239691
CUST03764,58437,717,319275
CUST03765,215566,774,657075
CUST03766,48786,710,304008
CUST03767,78705,740,351129
CUST03768,48841,662,489531
CUST03769,285232,780,1392873
CUST03770,97771,704,456052
CUST03771,44354,707,342931
CUST03772,75883,704,346988
CUST03773,40439,643,178320
CUST03774,35194,478,129945
CUST03775,110058,767,1253896
CUST03776,165173,837,588266
CUST03777,41832,669,205667
CUST03778,77979,744,349694
CUST03779,46358,672,263980
CUST03780,240772,830,1361336
CUST03781,96136,747,238319
CUST03782,40887,558,180199
CUST03783,60901,742,450179
CUST03784,41597,461,231289
CUST03785,91954,691,478186
CUST03786,59872,661,306821
CUST03787,88452,668,373096
CUST03788,67090,739,429694
CUST03789,26358,559,185765
CUST03790,191696,819,1229939
CUST03791,96837,679,300455
CUST03792,29328,489,154705
CUST03793,222818,811,940351
CUST03794,93282,705,221908
CUST03795,86532,689,430731
CUST03796,40385,612,131614
CUST03797,27282,595,120028
CUST03798,47292,716,216383
CUST03799,198517,765,963813
CUST03800,85225,728,476701
CUST03801,278771,818,1224378
CUST03802,76597,663,352437
CUST03803,83874,699,360965
CUST03804,81272,716,427456
CUST03805,33044,520,248839
CUST03806,50771,698,230418
CUST03807,191613,760,843197
CUST03808,84529,695,488501
CUST03809,236489,770,1284688
CUST03810,139409,789,1220515
CUST03811,66529,725,493671
CUST03812,45204,697,416637
CUST03813,223878,775,1483254
CUST03814,253548,764,706651
CUST03815,92841,729,292244
CUST03816,68732,661,283456
CUST03817,32516,610,173283
CUST03818,247975,779,514921
CUST03819,34606,634,245627
CUST03820,241081,781,640467
CUST03821,60588,686,440031
CUST03822,70327,700,405029
CUST03823,30530,616,177960
CUST03824,220292,781,1098050
CUST03825,32489,460,214158
CUST03826,89858,727,291849
CUST03827,34736,566,121737
CUST03828,279496,805,876603
CUST03829,82860,683,471810
CUST03830,41221,555,231121
CUST03831,278469,774,670397
CUST03832,202175,804,763900
CUST03833,42119,745,433092
CUST03834,53777,720,433378
CUST03835,61429,697,423308
CUST03836,26910,606,213962
CUST03837,39444,602,165815
CUST03838,148842,813,967490
CUST03839,37974,527,222665
CUST03840,177883,787,945229
CUST03841,154383,795,1059615
CUST03842,84978,721,270824
CUST03843,253443,760,598994
CUST03844,67625,671,482207
CUST03845,42972,707,450356
CUST03846,25258,613,203502
CUST03847,138684,822,999638
CUST03848,131030,799,1096502
CUST03849,46472,707,389206
CUST03850,165673,848,711242
CUST03851,54700,678,455344
CUST03852,39273,481,195068
CUST03853,71224,724,227262
CUST03854,276848,753,771059
CUST03855,44201,680,360170
CUST03856,110292,813,1227096
CUST03857,49195,741,279099
CUST03858,83841,730,496343
CUST03859,74626,682,431799
CUST03860,75473,733,442286
CUST03861,66345,744,476678
CUST03862,41228,678,318890
CUST03863,94646,688,331516
CUST03864,58626,739,474564
CUST03865,34521,564,211895
CUST03866,25106,596,158912
CUST03867,53502,667,253208
CUST03868,29640,469,232990
CUST03869,40830,488,180275
CUST03870,123996,783,840088
CUST03871,49704,683,435649
CUST03872,79432,698,349345
CUST03873,44128,702,335065
CUST03874,31271,459,190845
CUST03875,88665,715,375201
CUST03876,57808,692,458798
CUST03877,84537,713,403441
CUST03878,42908,626,132353
CUST03879,208219,788,1461651
CUST03880,48383,676,259159
CUST03881,45726,692,434851
CUST03882,57969,676,268932
CUST03883,92081,728,322456
CUST03884,90072,716,372877
CUST03885,277716,792,579175
CUST03886,90405,652,247198
CUST03887,45724,706,431732
CUST03888,169867,756,805520
CUST03889,34778,563,165215
CUST03890,31914,584,232626
CUST03891,64371,706,401166
CUST03892,47628,742,391410
CUST03893,58905,724,319741
CUST03894,95584,658,442191
CUST03895,54489,668,424084
CUST03896,40289,726,202961
CUST03897,25706,500,232741
CUST03898,69487,744,421973
CUST03899,33888,620,208649
CUST03900,90748,708,262939
CUST03901,88885,663,290840
CUST03902,38865,542,185935
CUST03903,48582,708,402815
CUST03904,27172,607,172343
CUST03905,97407,656,326489
CUST03906,40843,575,188549
CUST03907,50618,739,382277
CUST03908,90647,681,463985
CUST03909,270257,755,1077115
CUST03910,36713,454,122610
CUST03911,25408,648,181230
CUST03912,27820,450,212812
CUST03913,83569,710,293390
CUST03914,82859,731,375076
CUST03915,61294,666,461330
CUST03916,67917,735,376580
CUST03917,90742,690,428805
CUST03918,44214,663,209722
CUST03919,40700,733,280151
CUST03920,212383,756,1192526
CUST03921,62900,681,449439
CUST03922,182646,784,1202076
CUST03923,247429,768,1421991
CUST03924,52743,732,362224
CUST03925,72240,683,449821
CUST03926,58639,677,316682
CUST03927,59345,737,312554
CUST03928,75194,675,218311
CUST03929,85193,666,328259
CUST03930,88616,669,282284
CUST03931,84508,674,365674
CUST03932,60023,662,228767
CUST03933,51618,660,394348
CUST03934,41161,715,431221
CUST03935,57132,667,267064
CUST03936,60600,659,444579
CUST03937,30070,557,222284
CUST03938,69353,671,305379
CUST03939,65965,745,268641
CUST03940,171017,826,538499
CUST03941,85267,662,409181
CUST03942,27190,457,230741
CUST03943,96912,697,313492
CUST03944,74113,725,444382
CUST03945,26611,484,222915
CUST03946,35049,506,201203
CUST03947,67555,663,461894
CUST03948,94303,710,382300
CUST03949,250794,819,1407401
CUST03950,119746,776,767902
CUST03951,223668,838,919072
CUST03952,50975,691,303507
CUST03953,42749,662,309060
CUST03954,47167,653,223203
CUST03955,53231,661,410976
CUST03956,245849,779,1174720
CUST03957,149465,850,1334958
CUST03958,53499,685,498148
CUST03959,62134,657,330092
CUST03960,39954,507,151331
CUST03961,68895,673,392609
CUST03962,83993,669,324878
